Time [s],TX,RX
17.774573080,1,1
17.774581800,1,0
17.774599120,1,1
17.774616520,1,0
17.774625200,1,1
17.774633880,1,0
17.774642560,1,1
17.774659920,1,0
17.774677280,1,1
17.774703320,1,0
17.774712000,1,1
17.774720680,1,0
17.774729360,1,1
17.774746720,1,0
17.774764120,1,1
17.774790160,1,0
17.774798840,1,1
17.774807520,1,0
17.774816200,1,1
17.774824880,1,0
17.774833560,1,1
17.774842240,1,0
17.774859600,1,1
17.774876960,1,0
17.774885640,1,1
17.774894320,1,0
17.774920360,1,1
17.774929080,1,0
17.774946400,1,1
17.774963800,1,0
17.774972480,1,1
17.774981160,1,0
17.774998520,1,1
17.775007200,1,0
17.775015880,1,1
17.775024560,1,0
17.775059280,1,1
17.932938440,1,0
17.932990520,1,1
17.932999240,1,0
17.933016560,1,1
17.933025280,1,0
17.933077360,1,1
17.933086040,1,0
17.933103400,1,1
17.933112080,1,0
17.933164160,1,1
17.933172880,1,0
17.933190200,1,1
17.933198920,1,0
17.933251000,1,1
17.933259680,1,0
17.933277040,1,1
17.933285720,1,0
17.933337800,1,1
17.933346520,1,0
17.933363840,1,1
17.933372560,1,0
17.933398600,1,1
17.933407280,1,0
17.933433320,1,1
17.933442000,1,0
17.933450680,1,1
17.933459360,1,0
17.933468040,1,1
17.933476720,1,0
17.933511480,1,1
17.933528840,1,0
17.933537520,1,1
17.933546200,1,0
17.933572240,1,1
17.933580920,1,0
17.933589600,1,1
17.933615640,1,0
17.933624320,1,1
17.933633000,1,0
17.933641680,1,1
17.933650360,1,0
17.933685120,1,1
17.933702480,1,0
17.933711160,1,1
17.933719840,1,0
17.933771920,1,1
17.933780600,1,0
17.933797960,1,1
17.933806640,1,0
17.933815320,1,1
17.933832720,1,0
17.933850040,1,1
17.933858760,1,0
17.933867440,1,1
17.933876120,1,0
17.933884800,1,1
17.933893480,1,0
17.933919520,1,1
17.933928200,1,0
17.933936880,1,1
17.933962920,1,0
17.933971600,1,1
17.933980280,1,0
17.933988960,1,1
17.933997680,1,0
17.934032400,1,1
17.934049760,1,0
17.934058440,1,1
17.934067120,1,0
17.934084480,1,1
17.934093160,1,0
17.934110520,1,1
17.934136560,1,0
17.934145280,1,1
17.934153920,1,0
17.934180000,1,1
17.934188680,1,0
17.934197360,1,1
17.934223400,1,0
17.934232080,1,1
17.934240760,1,0
17.934258120,1,1
17.934266800,1,0
17.934275480,1,1
17.934301520,1,0
17.934318920,1,1
17.934327560,1,0
17.934379680,1,1
17.934388360,1,0
17.934405720,1,1
17.934414400,1,0
17.934466480,1,1
17.934475160,1,0
17.934492560,1,1
17.934501200,1,0
17.934553320,1,1
17.934562000,1,0
17.934579360,1,1
17.934588040,1,0
17.934631480,1,1
17.934648840,1,0
17.934666200,1,1
17.934674880,1,0
17.934709600,1,1
17.934744320,1,0
17.934753000,1,1
17.934761680,1,0
17.934770360,1,1
17.934779040,1,0
17.934813760,1,1
17.934831160,1,0
17.934839840,1,1
17.934848520,1,0
17.934865880,1,1
17.934874560,1,0
17.934891920,1,1
17.934909280,1,0
17.934926640,1,1
17.934935320,1,0
17.934978760,1,1
17.934996120,1,0
17.935013480,1,1
17.935022160,1,0
17.935065560,1,1
17.935082920,1,0
17.935100280,1,1
17.935108960,1,0
17.935152400,1,1
17.935169760,1,0
17.935187120,1,1
17.935195800,1,0
17.935239200,1,1
17.935256560,1,0
17.935273920,1,1
17.935282640,1,0
17.935308640,1,1
17.935317360,1,0
17.935334680,1,1
17.935352080,1,0
17.935360760,1,1
17.935369440,1,0
17.935378120,1,1
17.935395480,1,0
17.935421520,1,1
17.935438880,1,0
17.935447560,1,1
17.935456280,1,0
17.935473600,1,1
17.935482320,1,0
17.935491000,1,1
17.935499680,1,0
17.935534400,1,1
18.089410000,1,0
18.089462080,1,1
18.089470760,1,0
18.089488120,1,1
18.089496800,1,0
18.089548920,1,1
18.089557600,1,0
18.089574960,1,1
18.089583640,1,0
18.089635720,1,1
18.089644400,1,0
18.089661760,1,1
18.089670440,1,0
18.089722560,1,1
18.089731240,1,0
18.089748600,1,1
18.089757280,1,0
18.089809360,1,1
18.089818040,1,0
18.089835440,1,1
18.089844080,1,0
18.089870160,1,1
18.089878800,1,0
18.089904880,1,1
18.089913560,1,0
18.089922240,1,1
18.089930920,1,0
18.089939600,1,1
18.089948280,1,0
18.089983000,1,1
18.090000400,1,0
18.090009080,1,1
18.090017720,1,0
18.090043800,1,1
18.090052480,1,0
18.090061160,1,1
18.090087200,1,0
18.090095880,1,1
18.090104560,1,0
18.090113240,1,1
18.090121920,1,0
18.090156640,1,1
18.090174040,1,0
18.090182720,1,1
18.090191360,1,0
18.090243480,1,1
18.090252160,1,0
18.090269520,1,1
18.090278200,1,0
18.090286880,1,1
18.090304240,1,0
18.090321600,1,1
18.090330280,1,0
18.090338960,1,1
18.090347680,1,0
18.090356360,1,1
18.090365000,1,0
18.090373720,1,1
18.090382400,1,0
18.090399760,1,1
18.090408440,1,0
18.090417120,1,1
18.090434480,1,0
18.090443160,1,1
18.090451840,1,0
18.090469200,1,1
18.090477880,1,0
18.090486560,1,1
18.090521320,1,0
18.090530000,1,1
18.090538680,1,0
18.090547360,1,1
18.090556040,1,0
18.090564720,1,1
18.090573400,1,0
18.090590760,1,1
18.090608120,1,0
18.090616800,1,1
18.090625480,1,0
18.090642840,1,1
18.090651520,1,0
18.090660200,1,1
18.090686280,1,0
18.090703640,1,1
18.090712320,1,0
18.090764400,1,1
18.090773080,1,0
18.090790440,1,1
18.090799120,1,0
18.090851200,1,1
18.090859920,1,0
18.090877280,1,1
18.090885960,1,0
18.090938040,1,1
18.090946720,1,0
18.090964080,1,1
18.090972760,1,0
18.091024840,1,1
18.091033560,1,0
18.091050920,1,1
18.091059600,1,0
18.091076960,1,1
18.091085640,1,0
18.091103000,1,1
18.091120400,1,0
18.091137720,1,1
18.091146440,1,0
18.091163760,1,1
18.091181160,1,0
18.091189840,1,1
18.091207200,1,0
18.091224560,1,1
18.091233240,1,0
18.091250600,1,1
18.091259280,1,0
18.091276640,1,1
18.091294040,1,0
18.091311360,1,1
18.091320080,1,0
18.091363480,1,1
18.091380840,1,0
18.091398200,1,1
18.091406880,1,0
18.091424240,1,1
18.091432920,1,0
18.091450280,1,1
18.091467680,1,0
18.091485000,1,1
18.091493720,1,0
18.091511040,1,1
18.091528440,1,0
18.091537120,1,1
18.091554480,1,0
18.091571840,1,1
18.091580520,1,0
18.091597880,1,1
18.091606560,1,0
18.091623920,1,1
18.091641320,1,0
18.091658640,1,1
18.091667360,1,0
18.091719440,1,1
18.091728120,1,0
18.091745480,1,1
18.091754160,1,0
18.091771520,1,1
18.091780240,1,0
18.091814960,1,1
18.091823600,1,0
18.091832320,1,1
18.091841000,1,0
18.091849680,1,1
18.091858360,1,0
18.091875720,1,1
18.091910440,1,0
18.091919120,1,1
18.091927800,1,0
18.091953880,1,1
18.091962520,1,0
18.091971200,1,1
18.091997280,1,0
18.092005960,1,1
18.092014640,1,0
18.092023320,1,1
18.092032000,1,0
18.092040680,1,1
18.092049360,1,0
18.092066720,1,1
18.092084080,1,0
18.092092760,1,1
18.092101440,1,0
18.092110120,1,1
18.092127520,1,0
18.092144840,1,1
18.092170920,1,0
18.092179600,1,1
18.092188280,1,0
18.092240360,1,1
18.092249040,1,0
18.092266400,1,1
18.092275080,1,0
18.092283760,1,1
18.092292480,1,0
18.092301160,1,1
18.092335880,1,0
18.092353240,1,1
18.092361920,1,0
18.092414000,1,1
18.092422680,1,0
18.092440040,1,1
18.092448720,1,0
18.092466080,1,1
18.092474800,1,0
18.092492160,1,1
18.092509520,1,0
18.092526880,1,1
18.092535560,1,0
18.092552920,1,1
18.092578960,1,0
18.092587640,1,1
18.092596320,1,0
18.092613720,1,1
18.092622360,1,0
18.092631040,1,1
18.092639760,1,0
18.092648440,1,1
18.092657120,1,0
18.092665800,1,1
18.092683160,1,0
18.092700520,1,1
18.092709200,1,0
18.092761280,1,1
18.092769960,1,0
18.092787360,1,1
18.092796000,1,0
18.092804680,1,1
18.092813400,1,0
18.092822080,1,1
18.092839440,1,0
18.092856800,1,1
18.092865480,1,0
18.092874160,1,1
18.092882840,1,0
18.092891520,1,1
18.092900200,1,0
18.092917560,1,1
18.092926280,1,0
18.092934920,1,1
18.092952320,1,0
18.092961000,1,1
18.092969640,1,0
18.092987040,1,1
18.092995720,1,0
18.093030440,1,1
18.093039120,1,0
18.093047800,1,1
18.093056480,1,0
18.093073840,1,1
18.093082520,1,0
18.093091200,1,1
18.093099920,1,0
18.093134640,1,1
18.245408920,1,0
18.245461000,1,1
18.245469680,1,0
18.245487040,1,1
18.245495720,1,0
18.245547840,1,1
18.245556520,1,0
18.245573880,1,1
18.245582560,1,0
18.245634640,1,1
18.245643320,1,0
18.245660720,1,1
18.245669360,1,0
18.245721480,1,1
18.245730160,1,0
18.245747520,1,1
18.245756200,1,0
18.245808280,1,1
18.245816960,1,0
18.245834360,1,1
18.245843000,1,0
18.245851680,1,1
18.245860400,1,0
18.245903800,1,1
18.245912480,1,0
18.245921160,1,1
18.245929840,1,0
18.245947200,1,1
18.245955880,1,0
18.245973240,1,1
18.245999320,1,0
18.246008000,1,1
18.246016640,1,0
18.246025320,1,1
18.246042720,1,0
18.246068760,1,1
18.246086120,1,0
18.246094800,1,1
18.246103480,1,0
18.246138200,1,1
18.246146920,1,0
18.246155560,1,1
18.246172960,1,0
18.246181640,1,1
18.246190280,1,0
18.246199000,1,1
18.246207680,1,0
18.246225040,1,1
18.246233720,1,0
18.246242400,1,1
18.246259760,1,0
18.246268440,1,1
18.246277120,1,0
18.246303160,1,1
18.246311840,1,0
18.246320560,1,1
18.246346600,1,0
18.246355280,1,1
18.246363960,1,0
18.246372640,1,1
18.246381320,1,0
18.246390000,1,1
18.246398680,1,0
18.246416040,1,1
18.246433400,1,0
18.246442080,1,1
18.246450760,1,0
18.246459440,1,1
18.246476800,1,0
18.246502840,1,1
18.246520240,1,0
18.246528920,1,1
18.246537600,1,0
18.246563640,1,1
18.246572320,1,0
18.246581000,1,1
18.246607040,1,0
18.246615720,1,1
18.246624400,1,0
18.246633080,1,1
18.246641760,1,0
18.246650440,1,1
18.246659160,1,0
18.246667840,1,1
18.246693880,1,0
18.246702560,1,1
18.246711240,1,0
18.246728600,1,1
18.246737280,1,0
18.246754640,1,1
18.246780680,1,0
18.246789360,1,1
18.246798040,1,0
18.246806760,1,1
18.246815400,1,0
18.246824080,1,1
18.246832800,1,0
18.246850120,1,1
18.246867520,1,0
18.246876200,1,1
18.246884880,1,0
18.246902240,1,1
18.246910920,1,0
18.246919600,1,1
18.246945680,1,0
18.246963000,1,1
18.246971720,1,0
18.247023760,1,1
18.247032480,1,0
18.247049840,1,1
18.247058520,1,0
18.247067200,1,1
18.247075880,1,0
18.247119280,1,1
18.247127960,1,0
18.247136640,1,1
18.247145360,1,0
18.247154040,1,1
18.247162680,1,0
18.247206120,1,1
18.247214800,1,0
18.247223480,1,1
18.247232160,1,0
18.247249520,1,1
18.247258200,1,0
18.247275560,1,1
18.247301600,1,0
18.247310280,1,1
18.247319000,1,0
18.247327680,1,1
18.247345040,1,0
18.247371080,1,1
18.247388440,1,0
18.247397120,1,1
18.247405800,1,0
18.247440520,1,1
18.247449200,1,0
18.247457880,1,1
18.247475240,1,0
18.247483920,1,1
18.247492640,1,0
18.247509960,1,1
18.247527360,1,0
18.247536040,1,1
18.247553400,1,0
18.247570760,1,1
18.247579440,1,0
18.247605480,1,1
18.247614160,1,0
18.247622840,1,1
18.247640240,1,0
18.247657560,1,1
18.247666280,1,0
18.247683640,1,1
18.247692320,1,0
18.247701000,1,1
18.247709680,1,0
18.247744400,1,1
18.422254720,1,0
18.422306800,1,1
18.422315480,1,0
18.422332840,1,1
18.422341520,1,0
18.422393640,1,1
18.422402320,1,0
18.422419680,1,1
18.422428360,1,0
18.422480440,1,1
18.422489120,1,0
18.422506480,1,1
18.422515200,1,0
18.422567280,1,1
18.422575960,1,0
18.422593320,1,1
18.422602000,1,0
18.422654080,1,1
18.422662800,1,0
18.422680120,1,1
18.422688840,1,0
18.422697520,1,1
18.422732240,1,0
18.422749600,1,1
18.422758280,1,0
18.422766960,1,1
18.422775640,1,0
18.422784320,1,1
18.422801680,1,0
18.422819040,1,1
18.422827720,1,0
18.422836400,1,1
18.422845120,1,0
18.422853760,1,1
18.422862480,1,0
18.422879840,1,1
18.422888520,1,0
18.422897200,1,1
18.422923240,1,0
18.422940600,1,1
18.422949280,1,0
18.423001360,1,1
18.423010080,1,0
18.423027400,1,1
18.423036120,1,0
18.423088200,1,1
18.423096880,1,0
18.423114240,1,1
18.423122960,1,0
18.423175000,1,1
18.423183720,1,0
18.423201040,1,1
18.423209760,1,0
18.423261840,1,1
18.423270520,1,0
18.423287880,1,1
18.423296600,1,0
18.423348640,1,1
18.423357360,1,0
18.423374720,1,1
18.423383400,1,0
18.423435480,1,1
18.423444160,1,0
18.423461520,1,1
18.423470240,1,0
18.423522320,1,1
18.423531000,1,0
18.423548360,1,1
18.423557040,1,0
18.423609120,1,1
18.423617800,1,0
18.423635160,1,1
18.423643880,1,0
18.423695960,1,1
18.423704640,1,0
18.423722000,1,1
18.423730680,1,0
18.423782760,1,1
18.423791440,1,0
18.423808800,1,1
18.423817520,1,0
18.423869600,1,1
18.423878280,1,0
18.423895640,1,1
18.423904320,1,0
18.423930360,1,1
18.423947720,1,0
18.423965080,1,1
18.423973760,1,0
18.423982480,1,1
18.423991160,1,0
18.423999800,1,1
18.424008520,1,0
18.424025880,1,1
18.424034560,1,0
18.424043240,1,1
18.424060600,1,0
18.424069280,1,1
18.424077960,1,0
18.424095320,1,1
18.424121360,1,0
18.424130080,1,1
18.424147440,1,0
18.424156120,1,1
18.424164800,1,0
18.424173440,1,1
18.424182160,1,0
18.424190840,1,1
18.424199520,1,0
18.424208200,1,1
18.424234240,1,0
18.424242920,1,1
18.424251600,1,0
18.424286320,1,1
18.424321080,1,0
18.424329760,1,1
18.424338440,1,0
18.424355800,1,1
18.424364480,1,0
18.424373160,1,1
18.424381840,1,0
18.424416560,1,1
18.607682800,1,0
18.607734880,1,1
18.607743600,1,0
18.607760920,1,1
18.607769640,1,0
18.607821720,1,1
18.607830400,1,0
18.607847760,1,1
18.607856440,1,0
18.607908520,1,1
18.607917240,1,0
18.607934560,1,1
18.607943280,1,0
18.607995360,1,1
18.608004040,1,0
18.608021400,1,1
18.608030120,1,0
18.608082160,1,1
18.608090880,1,0
18.608108200,1,1
18.608116920,1,0
18.608142960,1,1
18.608160320,1,0
18.608177680,1,1
18.608186360,1,0
18.608195040,1,1
18.608203760,1,0
18.608212400,1,1
18.608247120,1,0
18.608255800,1,1
18.608273200,1,0
18.608281880,1,1
18.608290560,1,0
18.608299240,1,1
18.608307920,1,0
18.608342640,1,1
18.608360000,1,0
18.608368680,1,1
18.608377400,1,0
18.608403440,1,1
18.608412120,1,0
18.608429480,1,1
18.608446840,1,0
18.608455520,1,1
18.608464200,1,0
18.608516280,1,1
18.608524960,1,0
18.608542320,1,1
18.608551040,1,0
18.608559680,1,1
18.608568400,1,0
18.608611800,1,1
18.608620480,1,0
18.608629160,1,1
18.608637840,1,0
18.608663880,1,1
18.608672560,1,0
18.608689920,1,1
18.608707280,1,0
18.608715960,1,1
18.608724680,1,0
18.608750720,1,1
18.608759400,1,0
18.608776760,1,1
18.608794120,1,0
18.608802800,1,1
18.608811480,1,0
18.608828840,1,1
18.608837520,1,0
18.608854880,1,1
18.608880920,1,0
18.608889640,1,1
18.608898320,1,0
18.608906960,1,1
18.608915680,1,0
18.608924360,1,1
18.608933040,1,0
18.608950400,1,1
18.608967760,1,0
18.608976440,1,1
18.608985120,1,0
18.608993800,1,1
18.609011160,1,0
18.609028520,1,1
18.609054600,1,0
18.609063280,1,1
18.609071960,1,0
18.609080600,1,1
18.609098000,1,0
18.609115360,1,1
18.609141400,1,0
18.609150080,1,1
18.609158760,1,0
18.609176120,1,1
18.609184800,1,0
18.609193480,1,1
18.609219520,1,0
18.609236920,1,1
18.609245600,1,0
18.609297680,1,1
18.609306360,1,0
18.609323720,1,1
18.609332400,1,0
18.609375840,1,1
18.609393200,1,0
18.609410560,1,1
18.609419240,1,0
18.609453960,1,1
18.609488680,1,0
18.609497360,1,1
18.609506040,1,0
18.609540760,1,1
18.609566840,1,0
18.609584200,1,1
18.609592880,1,0
18.609636280,1,1
18.609653640,1,0
18.609671000,1,1
18.609679680,1,0
18.609723120,1,1
18.609740480,1,0
18.609757840,1,1
18.609766520,1,0
18.609801240,1,1
18.609827280,1,0
18.609844640,1,1
18.609853320,1,0
18.609896760,1,1
18.609914120,1,0
18.609931480,1,1
18.609940160,1,0
18.609983560,1,1
18.610000920,1,0
18.610018280,1,1
18.610027000,1,0
18.610070400,1,1
18.610087760,1,0
18.610105120,1,1
18.610113800,1,0
18.610157200,1,1
18.610174600,1,0
18.610191920,1,1
18.610200640,1,0
18.610218000,1,1
18.610226680,1,0
18.610235360,1,1
18.610244040,1,0
18.610278760,1,1
18.774742240,1,0
18.774794280,1,1
18.774803000,1,0
18.774820360,1,1
18.774829040,1,0
18.774881120,1,1
18.774889840,1,0
18.774907160,1,1
18.774915880,1,0
18.774967960,1,1
18.774976640,1,0
18.774994000,1,1
18.775002680,1,0
18.775054760,1,1
18.775063480,1,0
18.775080800,1,1
18.775089520,1,0
18.775141600,1,1
18.775150280,1,0
18.775167640,1,1
18.775176320,1,0
18.775202360,1,1
18.775219720,1,0
18.775237120,1,1
18.775245760,1,0
18.775254440,1,1
18.775263160,1,0
18.775271840,1,1
18.775306560,1,0
18.775315240,1,1
18.775332600,1,0
18.775341280,1,1
18.775349960,1,0
18.775358640,1,1
18.775367320,1,0
18.775402040,1,1
18.775419400,1,0
18.775428080,1,1
18.775436800,1,0
18.775462840,1,1
18.775471520,1,0
18.775488880,1,1
18.775506240,1,0
18.775514920,1,1
18.775523600,1,0
18.775575720,1,1
18.775584400,1,0
18.775601760,1,1
18.775610440,1,0
18.775619120,1,1
18.775636480,1,0
18.775653840,1,1
18.775662520,1,0
18.775671200,1,1
18.775679880,1,0
18.775688560,1,1
18.775697240,1,0
18.775705920,1,1
18.775714640,1,0
18.775731960,1,1
18.775740680,1,0
18.775749360,1,1
18.775766720,1,0
18.775775400,1,1
18.775784080,1,0
18.775801440,1,1
18.775810120,1,0
18.775818800,1,1
18.775853520,1,0
18.775862200,1,1
18.775870880,1,0
18.775879560,1,1
18.775888280,1,0
18.775896960,1,1
18.775905600,1,0
18.775923000,1,1
18.775940360,1,0
18.775949040,1,1
18.775957720,1,0
18.775975080,1,1
18.775983760,1,0
18.775992440,1,1
18.776018480,1,0
18.776035840,1,1
18.776044520,1,0
18.776096640,1,1
18.776105320,1,0
18.776122680,1,1
18.776131360,1,0
18.776183440,1,1
18.776192120,1,0
18.776209520,1,1
18.776218160,1,0
18.776270280,1,1
18.776278960,1,0
18.776296320,1,1
18.776305000,1,0
18.776357080,1,1
18.776365760,1,0
18.776383160,1,1
18.776391800,1,0
18.776400480,1,1
18.776409200,1,0
18.776417880,1,1
18.776426560,1,0
18.776435240,1,1
18.776461280,1,0
18.776469960,1,1
18.776478640,1,0
18.776496000,1,1
18.776522080,1,0
18.776530720,1,1
18.776548120,1,0
18.776556800,1,1
18.776565440,1,0
18.776574160,1,1
18.776582840,1,0
18.776617560,1,1
18.776634920,1,0
18.776643600,1,1
18.776652280,1,0
18.776669640,1,1
18.776687000,1,0
18.776695720,1,1
18.776721760,1,0
18.776730440,1,1
18.776739120,1,0
18.776747800,1,1
18.776756480,1,0
18.776791200,1,1
18.776808560,1,0
18.776817240,1,1
18.776825920,1,0
18.776834600,1,1
18.776843280,1,0
18.776860640,1,1
18.776869360,1,0
18.776878000,1,1
18.776895400,1,0
18.776904080,1,1
18.776912760,1,0
18.776938800,1,1
18.776956160,1,0
18.776964840,1,1
18.776982200,1,0
18.776990880,1,1
18.776999560,1,0
18.777008240,1,1
18.777016920,1,0
18.777051640,1,1
18.777069040,1,0
18.777077720,1,1
18.777086400,1,0
18.777103760,1,1
18.777112440,1,0
18.777138480,1,1
18.777155840,1,0
18.777164520,1,1
18.777173200,1,0
18.777199240,1,1
18.777216640,1,0
18.777225280,1,1
18.777242680,1,0
18.777251360,1,1
18.777260040,1,0
18.777268720,1,1
18.777277400,1,0
18.777286080,1,1
18.777294760,1,0
18.777312120,1,1
18.777329480,1,0
18.777338160,1,1
18.777346880,1,0
18.777364200,1,1
18.777372920,1,0
18.777381600,1,1
18.777390280,1,0
18.777425000,1,1
18.962294160,1,0
18.962346280,1,1
18.962354960,1,0
18.962372320,1,1
18.962381000,1,0
18.962433080,1,1
18.962441760,1,0
18.962459120,1,1
18.962467800,1,0
18.962519920,1,1
18.962528600,1,0
18.962545960,1,1
18.962554640,1,0
18.962606720,1,1
18.962615400,1,0
18.962632800,1,1
18.962641440,1,0
18.962693560,1,1
18.962702240,1,0
18.962719600,1,1
18.962728280,1,0
18.962736960,1,1
18.962745640,1,0
18.962754320,1,1
18.962763000,1,0
18.962789040,1,1
18.962797760,1,0
18.962806440,1,1
18.962815080,1,0
18.962832480,1,1
18.962858520,1,0
18.962867200,1,1
18.962884560,1,0
18.962893240,1,1
18.962901920,1,0
18.962927960,1,1
18.962936640,1,0
18.962945320,1,1
18.962971400,1,0
18.962980080,1,1
18.962988720,1,0
18.963006120,1,1
18.963014800,1,0
18.963032160,1,1
18.963058200,1,0
18.963066880,1,1
18.963075560,1,0
18.963084240,1,1
18.963092920,1,0
18.963110280,1,1
18.963145040,1,0
18.963153720,1,1
18.963162400,1,0
18.963214480,1,1
18.963223160,1,0
18.963240520,1,1
18.963249200,1,0
18.963292640,1,1
18.963301280,1,0
18.963309960,1,1
18.963318680,1,0
18.963327360,1,1
18.963336040,1,0
18.963344720,1,1
18.963379440,1,0
18.963388120,1,1
18.963405480,1,0
18.963414160,1,1
18.963422840,1,0
18.963431520,1,1
18.963440200,1,0
18.963457560,1,1
18.963466280,1,0
18.963474920,1,1
18.963492320,1,0
18.963501000,1,1
18.963509680,1,0
18.963527040,1,1
18.963553080,1,0
18.963561760,1,1
18.963579120,1,0
18.963587800,1,1
18.963596480,1,0
18.963622520,1,1
18.963631240,1,0
18.963639920,1,1
18.963665960,1,0
18.963674640,1,1
18.963683320,1,0
18.963700680,1,1
18.963709360,1,0
18.963718040,1,1
18.963744120,1,0
18.963761440,1,1
18.963770160,1,0
18.963822200,1,1
18.963830920,1,0
18.963848280,1,1
18.963856960,1,0
18.963909040,1,1
18.963917760,1,0
18.963935080,1,1
18.963943800,1,0
18.963987200,1,1
18.964004560,1,0
18.964021920,1,1
18.964030600,1,0
18.964065320,1,1
18.964100040,1,0
18.964108720,1,1
18.964117440,1,0
18.964152160,1,1
18.964178200,1,0
18.964195560,1,1
18.964204240,1,0
18.964247640,1,1
18.964265040,1,0
18.964282360,1,1
18.964291080,1,0
18.964334480,1,1
18.964351840,1,0
18.964369200,1,1
18.964377880,1,0
18.964412600,1,1
18.964438680,1,0
18.964456000,1,1
18.964464720,1,0
18.964508120,1,1
18.964525480,1,0
18.964542840,1,1
18.964551520,1,0
18.964594920,1,1
18.964612320,1,0
18.964629680,1,1
18.964638360,1,0
18.964681760,1,1
18.964699120,1,0
18.964716480,1,1
18.964725160,1,0
18.964768560,1,1
18.964785960,1,0
18.964803320,1,1
18.964812000,1,0
18.964829360,1,1
18.964838040,1,0
18.964846720,1,1
18.964855400,1,0
18.964890120,1,1
19.100906040,1,0
19.100958120,1,1
19.100966840,1,0
19.100984160,1,1
19.100992880,1,0
19.101044960,1,1
19.101053640,1,0
19.101071000,1,1
19.101079680,1,0
19.101131760,1,1
19.101140480,1,0
19.101157800,1,1
19.101166520,1,0
19.101218600,1,1
19.101227280,1,0
19.101244640,1,1
19.101253320,1,0
19.101305400,1,1
19.101314120,1,0
19.101331480,1,1
19.101340160,1,0
19.101374880,1,1
19.101383560,1,0
19.101400920,1,1
19.101409600,1,0
19.101418280,1,1
19.101426960,1,0
19.101435640,1,1
19.101444320,1,0
19.101479080,1,1
19.101496400,1,0
19.101505120,1,1
19.101513800,1,0
19.101522480,1,1
19.101539840,1,0
19.101557200,1,1
19.101583240,1,0
19.101591920,1,1
19.101600600,1,0
19.101635320,1,1
19.101644040,1,0
19.101652720,1,1
19.101670080,1,0
19.101678760,1,1
19.101687440,1,0
19.101739520,1,1
19.101748200,1,0
19.101765560,1,1
19.101774240,1,0
19.101782920,1,1
19.101791640,1,0
19.101826360,1,1
19.101843720,1,0
19.101852400,1,1
19.101861080,1,0
19.101887120,1,1
19.101904480,1,0
19.101913160,1,1
19.101930520,1,0
19.101939200,1,1
19.101947880,1,0
19.101956560,1,1
19.101982640,1,0
19.102000000,1,1
19.102017360,1,0
19.102026040,1,1
19.102034720,1,0
19.102043400,1,1
19.102078120,1,0
19.102086800,1,1
19.102104200,1,0
19.102112880,1,1
19.102121520,1,0
19.102138920,1,1
19.102147600,1,0
19.102156240,1,1
19.102182320,1,0
19.102199680,1,1
19.102208360,1,0
19.102260440,1,1
19.102269120,1,0
19.102286520,1,1
19.102295160,1,0
19.102347280,1,1
19.102355960,1,0
19.102373320,1,1
19.102382000,1,0
19.102434080,1,1
19.102442760,1,0
19.102460160,1,1
19.102468800,1,0
19.102520920,1,1
19.102529600,1,0
19.102546960,1,1
19.102555640,1,0
19.102564320,1,1
19.102581680,1,0
19.102599080,1,1
19.102625120,1,0
19.102633800,1,1
19.102642480,1,0
19.102677200,1,1
19.102685880,1,0
19.102694560,1,1
19.102711920,1,0
19.102720600,1,1
19.102729280,1,0
19.102737960,1,1
19.102746640,1,0
19.102781360,1,1
19.102798760,1,0
19.102807440,1,1
19.102816120,1,0
19.102833480,1,1
19.102842160,1,0
19.102859520,1,1
19.102876880,1,0
19.102894240,1,1
19.102902920,1,0
19.102911600,1,1
19.102920280,1,0
19.102928960,1,1
19.102937680,1,0
19.102946360,1,1
19.102963720,1,0
19.102981080,1,1
19.102989760,1,0
19.103007120,1,1
19.103024480,1,0
19.103033160,1,1
19.103050520,1,0
19.103067880,1,1
19.103076560,1,0
19.103093920,1,1
19.103102600,1,0
19.103111320,1,1
19.103120000,1,0
19.103154720,1,1
19.247902680,1,0
19.247954760,1,1
19.247963440,1,0
19.247980800,1,1
19.247989480,1,0
19.248041600,1,1
19.248050280,1,0
19.248067640,1,1
19.248076320,1,0
19.248128400,1,1
19.248137080,1,0
19.248154440,1,1
19.248163120,1,0
19.248215240,1,1
19.248223920,1,0
19.248241280,1,1
19.248249960,1,0
19.248302040,1,1
19.248310760,1,0
19.248328080,1,1
19.248336800,1,0
19.248371520,1,1
19.248380200,1,0
19.248397560,1,1
19.248406240,1,0
19.248414920,1,1
19.248423600,1,0
19.248432280,1,1
19.248440960,1,0
19.248475680,1,1
19.248493080,1,0
19.248501720,1,1
19.248510440,1,0
19.248519120,1,1
19.248536480,1,0
19.248553840,1,1
19.248579880,1,0
19.248588560,1,1
19.248597240,1,0
19.248631960,1,1
19.248640640,1,0
19.248649320,1,1
19.248666720,1,0
19.248675360,1,1
19.248684080,1,0
19.248736160,1,1
19.248744840,1,0
19.248762200,1,1
19.248770880,1,0
19.248788240,1,1
19.248805640,1,0
19.248814280,1,1
19.248840360,1,0
19.248849000,1,1
19.248857720,1,0
19.248866400,1,1
19.248875080,1,0
19.248909800,1,1
19.248927160,1,0
19.248935840,1,1
19.248944560,1,0
19.248970560,1,1
19.248987920,1,0
19.248996600,1,1
19.249014000,1,0
19.249022640,1,1
19.249031360,1,0
19.249040040,1,1
19.249048720,1,0
19.249057400,1,1
19.249066080,1,0
19.249074760,1,1
19.249100800,1,0
19.249109480,1,1
19.249118200,1,0
